"city","latitude","stAddress1","stationName","landMark","lastCommunicationTime","id","availableDocks","totalDocks","altitude","stAddress2","longitude","statusValue","testStation","location","postalCode","statusKey","availableBikes"
"",40.71273266,"Centre St & Chambers St","Centre St & Chambers St","","2015-12-11 11:53:45 AM",387,13,39,"","",-74.0046073,"In Service",False,"","",1,25
"",40.749717753,"W 26 St & 10 Ave","W 26 St & 10 Ave","","2015-12-11 11:53:48 AM",388,4,35,"","",-74.002950346,"In Service",False,"","",1,31
"",40.71044554,"Broadway & Berry St","Broadway & Berry St","","2015-12-11 11:52:22 AM",389,26,27,"","",-73.96525063,"In Service",False,"","",1,1
"",40.69221589,"Duffield St & Willoughby St","Duffield St & Willoughby St","","2015-12-11 11:53:11 AM",390,1,31,"","",-73.9842844,"In Service",False,"","",1,28
"",40.69760127,"Clark St & Henry St","Clark St & Henry St","","2015-12-11 11:50:58 AM",391,17,31,"","",-73.99344559,"In Service",False,"","",1,14
"",40.695065,"Jay St & Tech Pl","Jay St & Tech Pl","","2015-12-11 11:53:52 AM",392,4,32,"","",-73.987167,"In Service",False,"","",1,28
"",40.72299208,"E 5 St & Avenue C","E 5 St & Avenue C","","2015-12-11 11:53:07 AM",393,29,31,"","",-73.97995466,"In Service",False,"","",1,0
"",40.72521311,"E 9 St & Avenue C","E 9 St & Avenue C","","2015-12-11 11:53:09 AM",394,31,32,"","",-73.97768752,"In Service",False,"","",1,0
"",40.68807003,"Bond St & Schermerhorn St","Bond St & Schermerhorn St","","2015-12-11 11:53:31 AM",395,12,30,"","",-73.98410637,"In Service",False,"","",1,17
"",40.680342423,"Lefferts Pl & Franklin Ave","Lefferts Pl & Franklin Ave","","2015-12-11 11:53:49 AM",396,14,25,"","",-73.9557689392,"In Service",False,"","",1,10
"",40.68415748,"Fulton St & Clermont Ave","Fulton St & Clermont Ave","","2015-12-11 11:51:38 AM",397,26,27,"","",-73.96922273,"In Service",False,"","",1,0
"",40.69165183,"Atlantic Ave & Furman St","Atlantic Ave & Furman St","","2015-12-11 11:52:31 AM",398,17,31,"","",-73.9999786,"In Service",False,"","",1,13
"",40.68851534,"Lafayette Ave & St James Pl","Lafayette Ave & St James Pl","","2015-12-11 11:51:28 AM",399,26,27,"","",-73.9647628,"In Service",False,"","",1,1
"",40.71926081,"Pitt St & Stanton St","Pitt St & Stanton St","","2015-12-11 11:53:06 AM",400,15,15,"","",-73.98178024,"In Service",False,"","",1,0
"",40.72019576,"Allen St & Rivington St","Allen St & Rivington St","","2015-12-11 11:54:44 AM",401,40,42,"","",-73.98997825,"In Service",False,"","",1,1
"",40.7403432,"Broadway & E 22 St","Broadway & E 22 St","","2015-12-11 11:54:04 AM",402,0,42,"","",-73.98955109,"In Service",False,"","",1,38
"",40.72502876,"E 2 St & 2 Ave","E 2 St & 2 Ave","","2015-12-11 11:54:23 AM",403,27,31,"","",-73.99069656,"In Service",False,"","",1,2
"",40.739323,"Washington St & Gansevoort St","Washington St & Gansevoort St","","2015-12-11 11:54:21 AM",405,39,40,"","",-74.008119,"In Service",False,"","",1,1
"",40.69512845,"Hicks St & Montague St","Hicks St & Montague St","","2015-12-11 11:53:42 AM",406,33,34,"","",-73.99595065,"In Service",False,"","",1,0
"",40.700469,"Henry St & Poplar St","Henry St & Poplar St","","2015-12-11 11:52:32 AM",407,36,37,"","",-73.991454,"In Service",False,"","",1,1
"",40.71076228,"Market St & Cherry St","Market St & Cherry St","","2015-12-11 11:53:52 AM",408,22,23,"","",-73.99400398,"In Service",False,"","",1,1
"",40.6906495,"DeKalb Ave & Skillman St","DeKalb Ave & Skillman St","","2015-12-11 11:51:32 AM",409,19,19,"","",-73.95643107,"In Service",False,"","",1,0
"",40.72066442,"Suffolk St & Stanton St","Suffolk St & Stanton St","","2015-12-11 11:52:26 AM",410,34,35,"","",-73.98517977,"In Service",False,"","",1,1
"",40.72228087,"E 6 St & Avenue D","E 6 St & Avenue D","","2015-12-11 11:53:42 AM",411,23,23,"","",-73.97668709,"In Service",False,"","",1,0
"",40.7158155,"Forsyth St & Canal St","Forsyth St & Canal St","","2015-12-11 11:53:19 AM",412,19,29,"","",-73.99422366,"In Service",False,"","",1,10
"",40.70281858,"Pearl St & Anchorage Pl","Pearl St & Anchorage Pl","","2015-12-11 11:54:40 AM",414,1,24,"","",-73.98765762,"In Service",False,"","",1,21
"",40.7047177,"Pearl St & Hanover Square","Pearl St & Hanover Square","","2015-12-11 11:52:39 AM",415,28,42,"","",-74.00926027,"In Service",False,"","",1,9
"",40.68753406,"Cumberland St & Lafayette Ave","Cumberland St & Lafayette Ave","","2015-12-11 11:54:41 AM",416,30,31,"","",-73.97265183,"In Service",False,"","",1,1
"",40.71291224,"Barclay St & Church St","Barclay St & Church St","","2015-12-11 11:54:04 AM",417,15,23,"","",-74.01020234,"In Service",False,"","",1,4
"",40.70224,"Front St & Gold St","Front St & Gold St","","2015-12-11 11:52:18 AM",418,0,23,"","",-73.982578,"In Service",False,"","",1,23
"",40.69580705,"Carlton Ave & Park Ave","Carlton Ave & Park Ave","","2015-12-11 11:52:03 AM",419,23,23,"","",-73.97355569,"In Service",False,"","",1,0
"",40.68764484,"Clermont Ave & Lafayette Ave","Clermont Ave & Lafayette Ave","","2015-12-11 11:52:19 AM",420,23,23,"","",-73.96968902,"In Service",False,"","",1,0
"",40.69573398,"Clermont Ave & Park Ave","Clermont Ave & Park Ave","","2015-12-11 11:51:40 AM",421,17,19,"","",-73.97129668,"In Service",False,"","",1,1
"",40.770513,"W 59 St & 10 Ave","W 59 St & 10 Ave","","2015-12-11 11:53:47 AM",422,54,55,"","",-73.988038,"In Service",False,"","",1,1
"",40.76584941,"W 54 St & 9 Ave","W 54 St & 9 Ave","","2015-12-11 11:53:39 AM",423,36,39,"","",-73.98690506,"In Service",False,"","",1,2
"",40.71754834,"West St & Chambers St","West St & Chambers St","","2015-12-11 11:54:43 AM",426,7,31,"","",-74.01322069,"In Service",False,"","",1,23
"",40.701907,"Bus Slip & State St","Bus Slip & State St","","2015-12-11 11:54:41 AM",427,0,47,"","",-74.013942,"In Service",False,"","",1,47
"",40.72467721,"E 3 St & 1 Ave","E 3 St & 1 Ave","","2015-12-11 11:54:27 AM",428,31,31,"","",-73.98783413,"In Service",False,"","",1,0
"",40.7014851,"York St & Jay St","York St & Jay St","","2015-12-11 11:54:29 AM",430,5,27,"","",-73.98656928,"In Service",False,"","",1,22
"",40.72621788,"E 7 St & Avenue A","E 7 St & Avenue A","","2015-12-11 11:54:32 AM",432,25,31,"","",-73.98379855,"In Service",False,"","",1,3
"",40.72955361,"E 13 St & Avenue A","E 13 St & Avenue A","","2015-12-11 11:54:16 AM",433,39,39,"","",-73.98057249,"In Service",False,"","",1,0
"",40.74317449,"9 Ave & W 18 St","9 Ave & W 18 St","","2015-12-11 11:53:52 AM",434,3,27,"","",-74.00366443,"In Service",False,"","",1,21
"",40.74173969,"W 21 St & 6 Ave","W 21 St & 6 Ave","","2015-12-11 11:52:32 AM",435,1,47,"","",-73.99415556,"In Service",False,"","",1,41
"",40.68216564,"Hancock St & Bedford Ave","Hancock St & Bedford Ave","","2015-12-11 11:54:27 AM",436,26,27,"","",-73.95399026,"In Service",False,"","",1,1
"",40.6809833854,"Macon St & Nostrand Ave","Macon St & Nostrand Ave","","2015-12-11 11:53:47 AM",437,18,24,"","",-73.9500479759,"In Service",False,"","",1,6
"",40.72779126,"St Marks Pl & 1 Ave","St Marks Pl & 1 Ave","","2015-12-11 11:52:08 AM",438,27,27,"","",-73.98564945,"In Service",False,"","",1,0
"",40.7262807,"E 4 St & 2 Ave","E 4 St & 2 Ave","","2015-12-11 11:52:15 AM",439,33,39,"","",-73.98978041,"In Service",False,"","",1,6
"",40.75255434,"E 45 St & 3 Ave","E 45 St & 3 Ave","","2015-12-11 11:51:19 AM",440,3,32,"","",-73.97282625,"In Service",False,"","",1,28
"",40.756014,"E 52 St & 2 Ave","E 52 St & 2 Ave","","2015-12-11 11:52:27 AM",441,24,35,"","",-73.967416,"In Service",False,"","",1,11
"",40.746647,"W 27 St & 7 Ave","W 27 St & 7 Ave","","2015-12-11 11:54:03 AM",442,6,51,"","",-73.993915,"In Service",False,"","",1,44
"",40.70853074,"Bedford Ave & S 9 St","Bedford Ave & S 9 St","","2015-12-11 11:52:04 AM",443,22,23,"","",-73.96408963,"In Service",False,"","",1,1
"",40.7423543,"Broadway & W 24 St","Broadway & W 24 St","","2015-12-11 11:54:29 AM",444,1,52,"","",-73.98915076,"In Service",False,"","",1,49
"",40.72740794,"E 10 St & Avenue A","E 10 St & Avenue A","","2015-12-11 11:53:56 AM",445,38,42,"","",-73.98142006,"In Service",False,"","",1,4
"",40.74487634,"W 24 St & 7 Ave","W 24 St & 7 Ave","","2015-12-11 11:53:12 AM",446,10,39,"","",-73.99529885,"In Service",False,"","",1,27
"",40.76370739,"8 Ave & W 52 St","8 Ave & W 52 St","","2015-12-11 11:53:40 AM",447,14,31,"","",-73.9851615,"In Service",False,"","",1,17
"",40.75660359,"W 37 St & 10 Ave","W 37 St & 10 Ave","","2015-12-11 11:54:19 AM",448,30,31,"","",-73.9979009,"In Service",False,"","",1,1
"",40.76461837,"W 52 St & 9 Ave","W 52 St & 9 Ave","","2015-12-11 11:51:30 AM",449,28,31,"","",-73.98789473,"In Service",False,"","",1,3
"",40.76227205,"W 49 St & 8 Ave","W 49 St & 8 Ave","","2015-12-11 11:51:01 AM",450,58,59,"","",-73.98788205,"In Service",False,"","",1,0
"",40.74475148,"W 22 St & 8 Ave","W 22 St & 8 Ave","","2015-12-11 11:54:22 AM",453,29,39,"","",-73.99915362,"In Service",False,"","",1,4
"",40.75455731,"E 51 St & 1 Ave","E 51 St & 1 Ave","","2015-12-11 11:52:07 AM",454,34,35,"","",-73.96592976,"In Service",False,"","",1,1
"",40.75001986,"1 Ave & E 44 St","1 Ave & E 44 St","","2015-12-11 11:52:58 AM",455,0,39,"","",-73.96905301,"In Service",False,"","",1,35
"",40.7597108,"E 53 St & Madison Ave","E 53 St & Madison Ave","","2015-12-11 11:53:51 AM",456,2,35,"","",-73.97402311,"In Service",False,"","",1,33
"",40.76695317,"Broadway & W 58 St","Broadway & W 58 St","","2015-12-11 11:53:56 AM",457,33,39,"","",-73.98169333,"In Service",False,"","",1,2
"",40.751396,"11 Ave & W 27 St","11 Ave & W 27 St","","2015-12-11 11:51:36 AM",458,9,31,"","",-74.005226,"In Service",False,"","",1,20
"",40.746745,"W 20 St & 11 Ave","W 20 St & 11 Ave","","2015-12-11 11:52:30 AM",459,5,49,"","",-74.007756,"In Service",False,"","",1,44
"",40.71285887,"S 4 St & Wythe Ave","S 4 St & Wythe Ave","","2015-12-11 11:53:43 AM",460,21,23,"","",-73.96590294,"In Service",False,"","",1,2
"",40.73587678,"E 20 St & 2 Ave","E 20 St & 2 Ave","","2015-12-11 11:54:12 AM",461,38,39,"","",-73.98205027,"In Service",False,"","",1,0
"",40.74691959,"W 22 St & 10 Ave","W 22 St & 10 Ave","","2015-12-11 11:53:19 AM",462,37,47,"","",-74.00451887,"In Service",False,"","",1,8
"",40.74206539,"9 Ave & W 16 St","9 Ave & W 16 St","","2015-12-11 11:54:37 AM",463,3,25,"","",-74.00443172,"In Service",False,"","",1,22
"",40.75513557,"Broadway & W 41 St","Broadway & W 41 St","","2015-12-11 11:53:28 AM",465,19,39,"","",-73.98658032,"In Service",False,"","",1,17
"",40.74395411,"W 25 St & 6 Ave","W 25 St & 6 Ave","","2015-12-11 11:52:51 AM",466,0,35,"","",-73.99144871,"In Service",False,"","",1,32
"",40.68312489,"Dean St & 4 Ave","Dean St & 4 Ave","","2015-12-11 11:52:23 AM",467,25,34,"","",-73.97895137,"In Service",False,"","",1,9
"",40.7652654,"Broadway & W 55 St","Broadway & W 55 St","","2015-12-11 11:52:47 AM",468,51,59,"","",-73.98192338,"In Service",False,"","",1,8
"",40.76344058,"Broadway & W 53 St","Broadway & W 53 St","","2015-12-11 11:53:50 AM",469,21,57,"","",-73.98268129,"In Service",False,"","",1,36
"",40.74345335,"W 20 St & 8 Ave","W 20 St & 8 Ave","","2015-12-11 11:53:14 AM",470,34,37,"","",-74.00004031,"In Service",False,"","",1,2
"",40.71286844,"Grand St & Havemeyer St","Grand St & Havemeyer St","","2015-12-11 11:52:31 AM",471,28,31,"","",-73.95698119,"In Service",False,"","",1,3
"",40.7457121,"E 32 St & Park Ave","E 32 St & Park Ave","","2015-12-11 11:53:21 AM",472,16,41,"","",-73.98194829,"In Service",False,"","",1,22
"",40.72110063,"Rivington St & Chrystie St","Rivington St & Chrystie St","","2015-12-11 11:54:16 AM",473,17,38,"","",-73.9919254,"In Service",False,"","",1,20
"",40.7451677,"5 Ave & E 29 St","5 Ave & E 29 St","","2015-12-11 11:51:47 AM",474,5,47,"","",-73.98683077,"In Service",False,"","",1,41
"",40.73524276,"E 16 St & Irving Pl","E 16 St & Irving Pl","","2015-12-11 11:54:31 AM",475,33,37,"","",-73.98758561,"In Service",False,"","",1,2
"",40.74394314,"E 31 St & 3 Ave","E 31 St & 3 Ave","","2015-12-11 11:54:10 AM",476,46,47,"","",-73.97966069,"In Service",False,"","",1,1
"",40.75640548,"W 41 St & 8 Ave","W 41 St & 8 Ave","","2015-12-11 11:54:00 AM",477,52,59,"","",-73.9900262,"In Service",False,"","",1,6
"",40.76030096,"11 Ave & W 41 St","11 Ave & W 41 St","","2015-12-11 11:53:38 AM",478,29,31,"","",-73.99884222,"In Service",False,"","",1,2
"",40.76019252,"9 Ave & W 45 St","9 Ave & W 45 St","","2015-12-11 11:54:20 AM",479,28,31,"","",-73.9912551,"In Service",False,"","",1,0
"",40.76669671,"W 53 St & 10 Ave","W 53 St & 10 Ave","","2015-12-11 11:51:13 AM",480,23,27,"","",-73.99061728,"In Service",False,"","",1,3
"",40.71260486,"S 3 St & Bedford Ave","S 3 St & Bedford Ave","","2015-12-11 11:53:25 AM",481,22,25,"","",-73.96264403,"In Service",False,"","",1,3
"",40.73935542,"W 15 St & 7 Ave","W 15 St & 7 Ave","","2015-12-11 11:54:05 AM",482,20,39,"","",-73.99931783,"In Service",False,"","",1,19
"",40.73223272,"E 12 St & 3 Ave","E 12 St & 3 Ave","","2015-12-11 11:54:13 AM",483,33,35,"","",-73.98889957,"In Service",False,"","",1,0
"",40.75500254,"W 44 St & 5 Ave","W 44 St & 5 Ave","","2015-12-11 11:53:52 AM",484,5,44,"","",-73.98014437,"In Service",False,"","",1,39
"",40.75038009,"W 37 St & 5 Ave","W 37 St & 5 Ave","","2015-12-11 11:53:23 AM",485,26,39,"","",-73.98338988,"In Service",False,"","",1,13
"",40.7462009,"Broadway & W 29 St","Broadway & W 29 St","","2015-12-11 11:53:28 AM",486,21,39,"","",-73.98855723,"In Service",False,"","",1,14
"",40.73314259,"E 20 St & FDR Drive","E 20 St & FDR Drive","","2015-12-11 11:51:30 AM",487,33,36,"","",-73.97573881,"In Service",False,"","",1,0
"",40.75645824,"W 39 St & 9 Ave","W 39 St & 9 Ave","","2015-12-11 11:53:48 AM",488,35,41,"","",-73.99372222,"In Service",False,"","",1,3
"",40.75066386,"10 Ave & W 28 St","10 Ave & W 28 St","","2015-12-11 11:53:53 AM",489,33,37,"","",-74.00176802,"In Service",False,"","",1,2
"",40.751551,"8 Ave & W 33 St","8 Ave & W 33 St","","2015-12-11 11:53:33 AM",490,55,59,"","",-73.993934,"In Service",False,"","",1,0
"",40.74096374,"E 24 St & Park Ave S","E 24 St & Park Ave S","","2015-12-11 11:54:33 AM",491,9,53,"","",-73.98602213,"In Service",False,"","",1,43
"",40.75019995,"W 33 St & 7 Ave","W 33 St & 7 Ave","","2015-12-11 11:53:07 AM",492,44,49,"","",-73.99093085,"In Service",False,"","",1,2
"",40.7568001,"W 45 St & 6 Ave","W 45 St & 6 Ave","","2015-12-11 11:52:35 AM",493,5,34,"","",-73.98291153,"In Service",False,"","",1,29
"",40.74734825,"W 26 St & 8 Ave","W 26 St & 8 Ave","","2015-12-11 11:52:40 AM",494,29,35,"","",-73.99723551,"In Service",False,"","",1,1
"",40.76269882,"W 47 St & 10 Ave","W 47 St & 10 Ave","","2015-12-11 11:54:26 AM",495,24,25,"","",-73.99301222,"In Service",False,"","",1,0
"",40.73726186,"E 16 St & 5 Ave","E 16 St & 5 Ave","","2015-12-11 11:53:46 AM",496,2,47,"","",-73.99238967,"In Service",False,"","",1,45
"",40.73704984,"E 17 St & Broadway","E 17 St & Broadway","","2015-12-11 11:54:40 AM",497,0,0,"","",-73.99009296,"Not In Service",False,"","",1,0
"",40.74854862,"Broadway & W 32 St","Broadway & W 32 St","","2015-12-11 11:54:37 AM",498,22,30,"","",-73.98808416,"In Service",False,"","",1,4
"",40.76915505,"Broadway & W 60 St","Broadway & W 60 St","","2015-12-11 11:54:28 AM",499,30,36,"","",-73.98191841,"In Service",False,"","",1,3
"",40.76228826,"Broadway & W 51 St","Broadway & W 51 St","","2015-12-11 11:53:51 AM",500,2,52,"","",-73.98336183,"In Service",False,"","",1,49
"",40.744219,"FDR Drive & E 35 St","FDR Drive & E 35 St","","2015-12-11 11:53:20 AM",501,42,43,"","",-73.97121214,"In Service",False,"","",1,0
"",40.714215,"Henry St & Grand St","Henry St & Grand St","","2015-12-11 11:51:23 AM",502,26,30,"","",-73.981346,"In Service",False,"","",1,4
"",40.73827428,"E 20 St & Park Ave","E 20 St & Park Ave","","2015-12-11 11:53:04 AM",503,9,29,"","",-73.98751968,"In Service",False,"","",1,20
"",40.73221853,"1 Ave & E 15 St","1 Ave & E 15 St","","2015-12-11 11:53:36 AM",504,44,45,"","",-73.98165557,"In Service",False,"","",1,0
"",40.74901271,"6 Ave & W 33 St","6 Ave & W 33 St","","2015-12-11 11:54:17 AM",505,31,36,"","",-73.98848395,"In Service",False,"","",1,5
"",40.73912601,"E 25 St & 2 Ave","E 25 St & 2 Ave","","2015-12-11 12:12:10 AM",507,35,47,"","",-73.97973776,"Not In Service",False,"","",3,12
"",40.76341379,"W 46 St & 11 Ave","W 46 St & 11 Ave","","2015-12-11 11:52:44 AM",508,16,24,"","",-73.99667444,"In Service",False,"","",1,7
"",40.7454973,"9 Ave & W 22 St","9 Ave & W 22 St","","2015-12-11 11:54:16 AM",509,28,36,"","",-74.00197139,"In Service",False,"","",1,6
"",40.7606597,"W 51 St & 6 Ave","W 51 St & 6 Ave","","2015-12-11 11:52:46 AM",510,1,51,"","",-73.98042047,"In Service",False,"","",1,50
"",40.72938685,"E 14 St & Avenue B","E 14 St & Avenue B","","2015-12-11 11:54:22 AM",511,27,33,"","",-73.97772429,"In Service",False,"","",1,6
"",40.7500727,"W 29 St & 9 Ave","W 29 St & 9 Ave","","2015-12-11 11:54:16 AM",512,21,27,"","",-73.99839279,"In Service",False,"","",1,5
"",40.768254,"W 56 St & 10 Ave","W 56 St & 10 Ave","","2015-12-11 11:52:47 AM",513,21,27,"","",-73.988639,"In Service",False,"","",1,5
"",40.76087502,"12 Ave & W 40 St","12 Ave & W 40 St","","2015-12-11 11:53:57 AM",514,51,53,"","",-74.00277668,"In Service",False,"","",1,0
"",40.76009437,"W 43 St & 10 Ave","W 43 St & 10 Ave","","2015-12-11 11:53:59 AM",515,35,35,"","",-73.99461843,"In Service",False,"","",1,0
"",40.75206862,"E 47 St & 1 Ave","E 47 St & 1 Ave","","2015-12-11 11:52:18 AM",516,11,31,"","",-73.96784384,"In Service",False,"","",1,19
"",40.751581,"Pershing Square South","Pershing Square South","","2015-12-11 11:52:05 AM",517,37,59,"","",-73.97791,"In Service",False,"","",1,21
"",40.74780373,"E 39 St & 2 Ave","E 39 St & 2 Ave","","2015-12-11 11:52:58 AM",518,38,39,"","",-73.9734419,"In Service",False,"","",1,0
"",40.751873,"Pershing Square North","Pershing Square North","","2015-12-11 11:53:19 AM",519,33,61,"","",-73.977706,"In Service",False,"","",1,27
"",40.75992262,"W 52 St & 5 Ave","W 52 St & 5 Ave","","2015-12-11 11:54:44 AM",520,28,39,"","",-73.97648516,"In Service",False,"","",1,9
"",40.750967348716,"8 Ave & W 31 St","8 Ave & W 31 St","","2015-12-11 11:54:30 AM",521,36,39,"","",-73.994442075491,"In Service",False,"","",1,3
"",40.75714758,"E 51 St & Lexington Ave","E 51 St & Lexington Ave","","2015-12-11 11:52:48 AM",522,4,51,"","",-73.97207836,"In Service",False,"","",1,47
"",40.75466591,"W 38 St & 8 Ave","W 38 St & 8 Ave","","2015-12-11 11:54:32 AM",523,48,51,"","",-73.99138152,"In Service",False,"","",1,3
"",40.75527307,"W 43 St & 6 Ave","W 43 St & 6 Ave","","2015-12-11 11:51:46 AM",524,3,57,"","",-73.98316936,"In Service",False,"","",1,51
"",40.75594159,"W 34 St & 11 Ave","W 34 St & 11 Ave","","2015-12-11 11:53:30 AM",525,36,39,"","",-74.0021163,"In Service",False,"","",1,0
"",40.74765947,"E 33 St & 5 Ave","E 33 St & 5 Ave","","2015-12-11 11:53:06 AM",526,8,39,"","",-73.98490707,"In Service",False,"","",1,31
"",40.744023,"E 33 St & 2 Ave","E 33 St & 2 Ave","","2015-12-11 11:54:10 AM",527,56,59,"","",-73.976056,"In Service",False,"","",1,1
"",40.74290902,"2 Ave & E 31 St","2 Ave & E 31 St","","2015-12-11 11:51:10 AM",528,37,39,"","",-73.97706058,"In Service",False,"","",1,1
"",40.7575699,"W 42 St & 8 Ave","W 42 St & 8 Ave","","2015-12-11 11:51:02 AM",529,40,41,"","",-73.99098507,"In Service",False,"","",1,1
"",40.771522,"11 Ave & W 59 St","11 Ave & W 59 St","","2015-12-11 11:50:46 AM",530,34,36,"","",-73.990541,"In Service",False,"","",1,1
"",40.71893904,"Forsyth St & Broome St","Forsyth St & Broome St","","2015-12-11 11:51:27 AM",531,34,39,"","",-73.99266288,"In Service",False,"","",1,3
"",40.710451,"S 5 Pl & S 4 St","S 5 Pl & S 4 St","","2015-12-11 11:50:53 AM",532,43,43,"","",-73.960876,"In Service",False,"","",1,0
"",40.75299641,"Broadway & W 39 St","Broadway & W 39 St","","2015-12-11 11:54:14 AM",533,27,50,"","",-73.98721619,"In Service",False,"","",1,22
"",40.70255065,"Water - Whitehall Plaza","Water - Whitehall Plaza","","2015-12-11 11:52:33 AM",534,0,31,"","",-74.0127234,"In Service",False,"","",1,30
"",40.74144387,"1 Ave & E 30 St","1 Ave & E 30 St","","2015-12-11 11:53:05 AM",536,3,29,"","",-73.97536082,"In Service",False,"","",1,26
"",40.74025878,"Lexington Ave & E 24 St","Lexington Ave & E 24 St","","2015-12-11 11:53:02 AM",537,19,39,"","",-73.98409214,"In Service",False,"","",1,20
"",40.71534825,"Metropolitan Ave & Bedford Ave","Metropolitan Ave & Bedford Ave","","2015-12-11 11:54:43 AM",539,27,31,"","",-73.96024116,"In Service",False,"","",1,2
"",40.743115553765,"Lexington Ave & E 29 St","Lexington Ave & E 29 St","","2015-12-11 11:51:48 AM",540,27,30,"","",-73.982153534889,"In Service",False,"","",1,3
"",40.736502,"E 23 St & 1 Ave","E 23 St & 1 Ave","","2015-12-11 11:54:30 AM",545,25,27,"","",-73.97809472,"In Service",False,"","",1,0
"",40.74444921,"E 30 St & Park Ave S","E 30 St & Park Ave S","","2015-12-11 11:52:26 AM",546,10,38,"","",-73.98303529,"In Service",False,"","",1,25
"",40.70255088,"Front St & Washington St","Front St & Washington St","","2015-12-11 11:53:58 AM",2000,6,30,"","",-73.98940236,"In Service",False,"","",1,22
"",40.699773,"Sands St & Navy St","Sands St & Navy St","","2015-12-11 11:51:19 AM",2001,0,15,"","",-73.979927,"In Service",False,"","",1,15
"",40.716887,"Wythe Ave & Metropolitan Ave","Wythe Ave & Metropolitan Ave","","2015-12-11 11:52:52 AM",2002,14,27,"","",-73.963198,"In Service",False,"","",1,12
"",40.733812191966,"1 Ave & E 18 St","1 Ave & E 18 St","","2015-12-11 11:53:36 AM",2003,39,39,"","",-73.98054420948,"In Service",False,"","",1,0
"",40.724399,"6 Ave & Broome St","6 Ave & Broome St","","2015-12-11 11:54:16 AM",2004,0,36,"","",-74.004704,"In Service",False,"","",1,36
"",40.70531194,"Railroad Ave & Kay Ave","Railroad Ave & Kay Ave","","2015-12-11 11:53:08 AM",2005,6,12,"","",-73.97100056,"In Service",False,"","",1,6
"",40.76590936,"Central Park S & 6 Ave","Central Park S & 6 Ave","","2015-12-11 11:53:16 AM",2006,38,49,"","",-73.97634151,"In Service",False,"","",1,6
"",40.70569254,"Little West St & 1 Pl","Little West St & 1 Pl","","2015-12-11 11:54:13 AM",2008,9,24,"","",-74.01677685,"In Service",False,"","",1,13
"",40.71117444,"Catherine St & Monroe St","Catherine St & Monroe St","","2015-12-11 11:54:18 AM",2009,30,35,"","",-73.99682619,"In Service",False,"","",1,5
"",40.72165481,"Grand St & Greene St","Grand St & Greene St","","2015-12-11 11:53:37 AM",2010,7,39,"","",-74.00234737,"In Service",False,"","",1,31
"",40.739445,"E 27 St & 1 Ave","E 27 St & 1 Ave","","2015-12-11 11:54:34 AM",2012,35,36,"","",-73.976806,"In Service",False,"","",1,0
"",40.75022392,"E 43 St & 2 Ave","E 43 St & 2 Ave","","2015-12-11 11:54:10 AM",2017,28,39,"","",-73.97121414,"In Service",False,"","",1,10
"",40.75929124,"W 45 St & 8 Ave","W 45 St & 8 Ave","","2015-12-11 11:52:50 AM",2021,43,43,"","",-73.98859651,"In Service",False,"","",1,0
"",40.759107,"E 60 St & York Ave","E 60 St & York Ave","","2015-12-11 11:53:51 AM",2022,26,33,"","",-73.959223,"In Service",False,"","",1,5
"",40.75968085,"E 55 St & Lexington Ave","E 55 St & Lexington Ave","","2015-12-11 11:53:58 AM",2023,1,36,"","",-73.97031366,"In Service",False,"","",1,34
"",40.711512,"South End Ave & Liberty St","South End Ave & Liberty St","","2015-12-11 11:51:15 AM",3002,3,25,"","",-74.015756,"In Service",False,"","",1,22
"",40.67890679,"Kingston Ave & Herkimer St","Kingston Ave & Herkimer St","","2015-12-11 11:52:11 AM",3041,21,24,"","",-73.94142771,"In Service",False,"","",1,3
"",40.6794268,"Fulton St & Utica Ave","Fulton St & Utica Ave","","2015-12-11 11:51:42 AM",3042,5,19,"","",-73.9298911,"In Service",False,"","",1,13
"",40.6814598,"Lewis Ave & Decatur St","Lewis Ave & Decatur St","","2015-12-11 11:53:17 AM",3043,6,19,"","",-73.934903,"In Service",False,"","",1,12
"",40.6800105,"Albany Ave & Fulton St","Albany Ave & Fulton St","","2015-12-11 11:53:10 AM",3044,23,27,"","",-73.938475,"In Service",False,"","",1,3
"",40.682601,"Marcus Garvey Blvd & Macon St","Marcus Garvey Blvd & Macon St","","2015-12-11 11:52:16 AM",3046,13,19,"","",-73.938037,"In Service",False,"","",1,6
"",40.6823687,"Halsey St & Tompkins Ave","Halsey St & Tompkins Ave","","2015-12-11 11:53:45 AM",3047,14,21,"","",-73.944118,"In Service",False,"","",1,7
"",40.68402,"Putnam Ave & Nostrand Ave","Putnam Ave & Nostrand Ave","","2015-12-11 11:54:11 AM",3048,9,19,"","",-73.94977,"In Service",False,"","",1,10
"",40.68488,"Cambridge Pl & Gates Ave","Cambridge Pl & Gates Ave","","2015-12-11 11:54:42 AM",3049,18,18,"","",-73.96304,"In Service",False,"","",1,0
"",40.6851532,"Putnam Ave & Throop Ave","Putnam Ave & Throop Ave","","2015-12-11 11:52:13 AM",3050,11,21,"","",-73.94111,"In Service",False,"","",1,10
"",40.68668,"Gates Ave & Marcy Ave","Gates Ave & Marcy Ave","","1969-12-31 07:00:00 PM",3051,0,0,"","",-73.94733,"Not In Service",False,"","",3,0
"",40.686312,"Lewis Ave & Madison St","Lewis Ave & Madison St","","2015-12-11 11:53:38 AM",3052,23,23,"","",-73.935775,"In Service",False,"","",1,0
